Time,control_1,control_2,control_3,control_4
00:00:29.348595,-0.00332204050572175,0.00688912376052024,-3.251523878518e-05,0
00:00:29.353565,-0.00327215605388913,0.00699184516567767,-5.37830006189015e-05,0
00:00:29.358539,-0.00321913011506557,0.00700438856072524,-0.000103293404040398,0
00:00:29.363507,-0.00324112510232883,0.00706917297011846,-0.000113556277233556,0
00:00:29.368485,-0.00338486886738142,0.00714265092733601,-6.29967451299193e-05,0
00:00:29.373449,-0.00344633827747081,0.00705430602208801,-4.73158370356549e-05,0
00:00:29.378420,-0.00354446483288913,0.00697928067624952,-3.32278703555885e-05,0
00:00:29.383391,-0.00337371286417627,0.00699030120779702,-5.95180176076077e-05,0
00:00:29.388362,-0.00338858328435753,0.00696926845860839,-8.09800292449327e-05,0
00:00:29.393334,-0.00331147375273964,0.00679651774561892,-0.000131576592715538,0
00:00:29.398306,-0.00303718413845102,0.00695903487516029,-0.000155258877355223,0
00:00:29.403276,-0.00319775707448506,0.00705334183256891,-0.00012596619718759,0
00:00:29.408247,-0.00335252605053603,0.00710719476285197,-5.06152865678365e-05,0
00:00:29.413219,-0.00335882441078255,0.00713108910338619,5.35683423544652e-05,0
00:00:29.418189,-0.00325381923740252,0.00704812185993082,6.20053183329445e-05,0
00:00:29.423161,-0.00329526125782557,0.00717555583308801,4.37153097218556e-05,0
00:00:29.428132,-0.00325628623556667,0.0071758758707521,7.16541936019611e-05,0
00:00:29.433102,-0.00328584862732568,0.00692889845954318,0.000123831929260066,0
00:00:29.438074,-0.00332156897025997,0.00704820587648723,0.00013067235022249,0
00:00:29.443045,-0.00353053764126105,0.0070770963695957,0.000119126509087403,0
00:00:29.448016,-0.00341798159503184,0.00711597071607322,0.000123369374123746,0
00:00:29.452987,-0.00334167843548403,0.00708095897666115,0.000108960348819493,0
00:00:29.457958,-0.0032964150137062,0.00719791230317984,7.95967142302144e-05,0
00:00:29.462929,-0.00326185778021037,0.00719688753246357,2.52114688147534e-05,0
00:00:29.467900,-0.00321016098367894,0.00696181903260331,1.98345776684359e-05,0
00:00:29.472871,-0.00326300167253604,0.00691107981744529,2.52719809980528e-05,0
00:00:29.477842,-0.00330421543862692,0.00718956031192021,1.90613492835919e-06,0
00:00:29.482813,-0.00322425599196391,0.00723786328099582,-5.60723465503601e-06,0
00:00:29.487783,-0.00330388137600051,0.00713026976517461,-4.97359479832278e-05,0
00:00:29.492756,-0.00339923178358154,0.00690937497817448,-0.000107621352331455,0
00:00:29.497727,-0.00341584434055809,0.00688157667414631,-0.000130194411272528,0
00:00:29.502698,-0.00324849109321347,0.00691477268173618,-0.000105741255132813,0
00:00:29.507669,-0.0031665610440619,0.00699499228343006,-0.000110509671282694,0
00:00:29.512639,-0.00349194133728872,0.00716423227146462,-0.000119480571270762,0
00:00:29.517610,-0.0035023284537912,0.00711515303836308,-0.000141905188535692,0
00:00:29.522581,-0.00333309559574313,0.00701314572302715,-6.26504178149542e-05,0
00:00:29.527552,-0.00320286907641194,0.00705029464324299,4.10239912195969e-05,0
00:00:29.532523,-0.00323336181343478,0.00700389903181602,3.49714853857366e-05,0
00:00:29.537494,-0.00337936400456105,0.00697293547665546,-1.43550947348098e-05,0
00:00:29.542466,-0.00339745943680291,0.00678627107134561,3.23200085217061e-05,0
00:00:29.547436,-0.00331810630982426,0.00688515413228588,9.25030548615726e-05,0
00:00:29.552407,-0.00328635794212773,0.0067584322793699,0.000121277630744891,0
00:00:29.557379,-0.00327690188248966,0.00689091638574214,0.000110856426100448,0
00:00:29.562349,-0.00322151172702525,0.00704514339919596,0.00012908236982135,0
00:00:29.567321,-0.0032073808252924,0.00714073001361514,0.000107169471442684,0
00:00:29.572292,-0.00316000440622296,0.0073658657435401,0.000178533673640049,0
00:00:29.577262,-0.0031621913637527,0.00717485674137418,0.000116543551771439,0
00:00:29.582235,-0.00310029817865656,0.00721287223253588,9.53785470924115e-05,0
00:00:29.587205,-0.00325813851973137,0.00720311580895697,8.8798362283587e-05,0
00:00:29.592176,-0.00347748848158291,0.00698243807884205,4.40228855732876e-05,0
00:00:29.597148,-0.00342561377365581,0.00702606389202424,5.35819603384934e-06,0
00:00:29.602118,-0.00320854261971712,0.0073036707499506,3.22856065418005e-05,0
00:00:29.607090,-0.00308635646387932,0.00739401651555853,3.46139555283715e-05,0
00:00:29.612061,-0.00318954943662543,0.00708937219639402,-6.07750080796897e-05,0
00:00:29.617031,-0.00323258525380072,0.00691386871252266,-9.52078951636815e-05,0
00:00:29.622003,-0.00328841692943019,0.00712824204357011,-0.000144549917437766,0
00:00:29.626974,-0.0035265598246883,0.0070982969508852,-0.000154599775921203,0
00:00:29.631945,-0.0034072880020621,0.00701365192537615,-0.000189615178221141,0
00:00:29.636916,-0.00341048091299793,0.00691914528642344,-0.000143631388402453,0
00:00:29.641886,-0.00346205118248266,0.00708057932502774,-9.98927016036714e-05,0
00:00:29.646858,-0.00332344186675921,0.007158503076487,-8.84378207593326e-05,0
00:00:29.651828,-0.00332389044135289,0.00710198146476846,-5.03161574458397e-05,0
00:00:29.656799,-0.00335746142156901,0.00683843512742931,-3.60686093923345e-05,0
00:00:29.661771,-0.00323001815764286,0.00690268280111038,-4.75678720848285e-06,0
00:00:29.666741,-0.00338017885604119,0.00693662239515825,6.01173623866059e-05,0
00:00:29.671712,-0.00334239822157418,0.00674744186380662,0.000174182804454602,0
00:00:29.676687,-0.00327075432335738,0.00679383826161019,0.000110631760935823,0
00:00:29.681654,-0.00313577080120009,0.0068855525309775,7.272731323089e-05,0
00:00:29.686626,-0.00336644507132399,0.00714110339596899,6.07751393272974e-05,0
00:00:29.691597,-0.00327323641212858,0.00705714237363819,1.22766111307424e-05,0
00:00:29.696567,-0.0032804485078852,0.00697565897957519,-2.21184006240315e-05,0
00:00:29.701540,-0.00336488243161098,0.00706904608076931,-6.93711726938424e-06,0
00:00:29.706510,-0.00337102391235051,0.00697190176368294,3.31156084097876e-05,0
00:00:29.711482,-0.00332026583251999,0.00695782112291926,5.65029925347725e-06,0
00:00:29.716453,-0.00327046655414918,0.00688083835990615,-5.59155370863815e-05,0
00:00:29.721423,-0.00333948992367662,0.00706015978928579,7.55072991516025e-06,0
00:00:29.726395,-0.00347700328850508,0.00723769145861702,1.97667918862086e-05,0
00:00:29.731366,-0.00355507252328824,0.00694590368999546,-0.000143680548631084,0
00:00:29.736336,-0.00371836915860507,0.00693800793865579,-0.00010475718051017,0
00:00:29.741308,-0.00356460238933178,0.00715194669258176,-0.000127418083284983,0
00:00:29.746279,-0.00320629925082186,0.0071450102200009,-0.000152904072374602,0
00:00:29.751250,-0.00322674764559885,0.00702297385119021,-6.05180360810794e-05,0.0291435794579748
00:00:29.756221,-0.00336035572618773,0.00707628547865073,2.36086602491708e-05,0.0459183678030968
00:00:29.761192,-0.00330525797109001,0.00713458403584117,-2.96292605190043e-05,0.0459183678030968
00:00:29.766163,-0.00315231000376824,0.00712802702246208,-6.0186228551855e-05,0.0459183678030968
00:00:29.771133,-0.00297013218485877,0.00725646796651276,-6.06139151760712e-05,0.0531835713660051
00:00:29.776104,-0.0030415638906793,0.00731374967826785,3.65762028888034e-06,0.0701530575752258
00:00:29.781075,-0.00317720628702472,0.00708845063581708,2.3997969882633e-05,0.0701530575752258
00:00:29.786046,-0.00337589868499166,0.00696069661280685,7.2796436169428e-05,0.0701530575752258
00:00:29.791019,-0.00345878121646749,0.00688350674035821,0.000128123226665444,0.0701530575752258
00:00:29.795989,-0.00347984271661553,0.00678453097394953,0.000108873612216529,0.061224490404129
00:00:29.800960,-0.00336235424898043,0.00684045311347723,0.000109834703336492,0.061224490404129
00:00:29.805931,-0.00331870861034057,0.00702277856403649,0.000162451672735771,0.061224490404129
00:00:29.810902,-0.00327081852859166,0.006945048269372,0.000221794655052303,0.061224490404129
00:00:29.815873,-0.00342478993359028,0.00680287947282234,8.45158910458614e-05,0.061224490404129
00:00:29.820849,-0.00338403865998716,0.0069851712867277,3.40556137457046e-05,0.0293367356061935
00:00:29.825815,-0.00346357143315906,0.00692789308018163,-3.58240723021488e-05,0.0293367356061935
00:00:29.830787,-0.00364875620406216,0.00691227972585339,-4.76453493039481e-05,0.0293367356061935
00:00:29.835757,-0.00340154524505065,0.00708418388032159,-7.18091002895054e-05,0.0107423643938053
00:00:29.840728,-0.00316463534672511,0.00731058554525954,-0.000140360469949818,0
00:00:29.845700,-0.00342692863151169,0.00711177494836562,-0.000113741544390008,0
00:00:29.850670,-0.00344440249667018,0.00701411055359533,-4.24393834000547e-05,0
00:00:29.855641,-0.00329227781044657,0.00711535621992042,-8.74161750886301e-05,0
00:00:29.860613,-0.00341956662051581,0.00707665819240277,-0.000120947297926459,0
00:00:29.865583,-0.00331095746762626,0.00699259739195551,-0.000113877578883303,0
00:00:29.870555,-0.00322168129381512,0.00685871946916057,-0.000103907630349158,0
00:00:29.875526,-0.00322187696748672,0.00694457756987297,-3.46682187919646e-05,0
00:00:29.880496,-0.00313544895242885,0.00715240438869958,-8.55627255592804e-05,0
00:00:29.885468,-0.00320783043335189,0.00716147240756799,-5.69176321046e-05,0
00:00:29.890440,-0.003414013166937,0.00716754537131766,7.1058000542718e-05,0
00:00:29.895411,-0.00348240821803334,0.00703102034309394,0.000142690949532891,0
00:00:29.900382,-0.00325249223837683,0.00716113779383569,9.0091891681739e-05,0
00:00:29.905353,-0.00310451946725533,0.00724222556657669,0.000130672549771171,0
00:00:29.910324,-0.00321974214848221,0.00681840712264521,0.00012662004166109,0
00:00:29.915295,-0.00348151526270927,0.00705794460796158,0.000116371895579526,0
00:00:29.920266,-0.00356424045701545,0.00694927302038773,0.00013747136261007,0
00:00:29.925237,-0.00356927856349737,0.00701013234578435,4.79839070460701e-05,0
00:00:29.930207,-0.00360481997910156,0.00704828402343174,3.13939497292368e-05,0
00:00:29.935179,-0.00348071292317561,0.00726044633223832,9.61504946020913e-05,0
00:00:29.940149,-0.0034078297134533,0.00698553551634825,0.000125641717222474,0
00:00:29.945120,-0.00333634605571274,0.0067823167366691,0.000107793197137709,0
00:00:29.950092,-0.00341051965032593,0.00700964718005851,5.46260092064197e-06,0
00:00:29.955062,-0.00347519432143248,0.00715264624716127,-1.85601755797912e-05,0
00:00:29.960033,-0.0034868312034567,0.00715994072346765,-4.85204122803458e-05,0
00:00:29.965005,-0.00345470211526094,0.00703059341668546,-6.77594987805755e-05,0
00:00:29.969975,-0.00337555930555251,0.00706621259575747,-9.69185950145456e-05,0
00:00:29.974947,-0.00319120040846971,0.00694356085518611,-0.000169369469965289,0
00:00:29.979918,-0.00315896192311154,0.00700950102726508,-0.000101405831346934,0
00:00:29.984889,-0.00323837941360413,0.00704427879797865,-8.53998514072855e-05,0
00:00:29.989861,-0.00326082238795685,0.00688123659968897,-0.000133358202989611,0
00:00:29.994832,-0.00328063542274255,0.00689666185546038,-0.000180666826427195,0
00:00:29.999802,-0.0033302489474687,0.00699027738986613,-0.000162675329956434,0
00:00:30.004774,-0.00324183242771533,0.00716930470444308,-0.000191383505459386,0
00:00:30.009744,-0.00321416510399484,0.00712638593954491,-0.000147794267027023,0
00:00:30.014716,-0.00343785729332494,0.00708236589984165,-6.86686132523184e-05,0
00:00:30.019687,-0.00342824451384343,0.00709360176193419,7.77822167537186e-07,0
00:00:30.024657,-0.00345341028912866,0.00705865323170725,1.19870785909281e-05,0
00:00:30.029629,-0.00362474770948561,0.00694299232258682,4.16665520883389e-05,0
00:00:30.034600,-0.00350370151192208,0.00699324819833855,-5.46679999987117e-06,0
00:00:30.039570,-0.0033875759814627,0.00713554624474078,3.84535854061098e-05,0
00:00:30.044542,-0.00360550965756316,0.00693793966004711,0.000138152075873262,0
00:00:30.049513,-0.00355414416485901,0.00710046553402864,0.000173681091494919,0
00:00:30.054484,-0.00331453925442278,0.00714702339822915,0.000174107242415368,0
00:00:30.059454,-0.00336397288912637,0.00703431305305348,0.000236607063899788,0
00:00:30.064425,-0.00354258355122092,0.00725988456931928,0.000259966887483067,0
00:00:30.069396,-0.00343955240737025,0.0071955462971985,0.000295961517292477,0
00:00:30.074367,-0.00321969214920387,0.00707706840513233,0.000201286380599218,0
00:00:30.079340,-0.00313394012031662,0.00705527800418423,0.000108498826225918,0
00:00:30.084310,-0.00317062485735456,0.00691960162676109,0.000113926399248155,0
00:00:30.089282,-0.00333893911073696,0.00698901112683785,0.000129076590029741,0
00:00:30.094252,-0.00330798638555263,0.00705065316317474,8.8452987198905e-05,0
00:00:30.099223,-0.00309231323724072,0.00698984043644232,-1.9056080710476e-05,0
00:00:30.104194,-0.00322112414896011,0.00697831813265986,-6.50006369256577e-05,0
00:00:30.109168,-0.00330482717026003,0.00687540744670607,-0.000116793663504344,0
00:00:30.114136,-0.00339296003249609,0.00690396409381943,-0.000102204778761352,0
00:00:30.119108,-0.00334000451938076,0.007002368695941,-0.000135366276503578,0
00:00:30.124078,-0.00330584565099672,0.00704650723205357,-0.000184187117584474,0
00:00:30.129049,-0.00346066423240503,0.00702648944301563,-0.000192702045430706,0
00:00:30.134021,-0.00347224295771271,0.00695855881512035,-0.000244664696624762,0
00:00:30.138991,-0.00343558896684599,0.00703922436781683,-0.000218563931560589,0
00:00:30.143962,-0.0035408147303771,0.00689747106356659,-0.000139011784040348,0
00:00:30.148934,-0.00370424211333606,0.00687903860813622,-9.95780044261285e-05,0
00:00:30.153905,-0.00378218802694393,0.0070414348440984,-0.000126539471196192,0
00:00:30.158876,-0.00364167674153832,0.00688331521639822,-0.00014812723192191,0
00:00:30.163848,-0.0034229022426482,0.00705646696800969,-9.78397869902488e-05,0
00:00:30.168818,-0.00323860705647427,0.00712280296074443,-3.25809375750513e-05,0
00:00:30.173790,-0.00334545354675781,0.00704200938006832,8.63342568182125e-05,0.00307846382449936
00:00:30.178761,-0.00322110578099418,0.0069788021437484,0.000117780132609793,0.0102040814235806
00:00:30.183731,-0.00309674995449564,0.00710898748635305,9.16076465888514e-05,0.0102040814235806
00:00:30.188703,-0.00312459251676013,0.00703806745549362,2.33925156932635e-05,0.0102040814235806
00:00:30.193674,-0.00319480588931019,0.00704848117036179,1.40889432999926e-05,0.0102040814235806
00:00:30.198645,-0.0033753528085352,0.00722242780322222,3.24105187887939e-05,0.0102040814235806
00:00:30.203618,-0.00340464709292621,0.00705434665675126,4.46680164867259e-05,0.0102040814235806
00:00:30.208587,-0.00320589370725427,0.0068777153205337,8.44962152511772e-05,0.0102040814235806
00:00:30.213557,-0.00314546638898585,0.0069431458013338,0.000102112221886716,0.0102040814235806
00:00:30.218528,-0.00321222941583556,0.00709512444640279,7.61764616644031e-05,0.0102040814235806
00:00:30.223500,-0.00346867136136291,0.00696688786304289,-4.66387401433957e-05,0.0102040814235806
00:00:30.228470,-0.00362986573133109,0.00715874952413597,-3.92587377670449e-05,0.0102040814235806
00:00:30.233441,-0.00362400333359587,0.00720085871774678,-9.26825608929225e-05,0.0102040814235806
00:00:30.238413,-0.00361838573675989,0.00704102735206015,-0.000119031696121811,0.0102040814235806
00:00:30.243383,-0.00357481974108307,0.00711672702491682,-0.000182715385840517,0.0102040814235806
00:00:30.248354,-0.00336273430093179,0.00697248979671978,-0.000228871913553282,0.0102040814235806
00:00:30.253326,-0.00347671109251927,0.00698932595777983,-0.000236265219192101,0.0102040814235806
00:00:30.258297,-0.00356004273015305,0.00698042565699148,-0.00023414495693203,0.0102040814235806
00:00:30.263269,-0.00348847523822753,0.00701283134214602,-0.000269411789523624,0.0102040814235806
00:00:30.268239,-0.0034372503429756,0.00707518036316435,-0.00027283356697055,0.0102040814235806
00:00:30.273210,-0.00341064039267406,0.00705336304954188,-0.000221497094672156,0.0102040814235806
00:00:30.278182,-0.00347062116611131,0.00691189360324337,-0.000102869259578125,0.0102040814235806
00:00:30.283152,-0.0032482765499229,0.00672535589611687,-0.000100701233900281,0.0158739280548466
00:00:30.288123,-0.0030280408947591,0.00692773079150051,-0.000140860383113268,0.0191326532512903
00:00:30.293095,-0.00314640450907658,0.00680607272985842,-0.000102134273318533,0.0191326532512903
00:00:30.298065,-0.00330177506612814,0.00696977780740191,-3.54263007045908e-05,0.0191326532512903
00:00:30.303037,-0.00336508556505221,0.0072711618197426,1.31591005419853e-07,0.0191326532512903
00:00:30.308008,-0.00349930141855488,0.00730265148141119,1.13594403108495e-05,0.0191326532512903
00:00:30.312978,-0.00337951370719675,0.00718605304636244,3.01488928333512e-05,0.0191326532512903
00:00:30.317950,-0.00316386258489841,0.00673075887106065,8.07509092038642e-05,0.0191326532512903
00:00:30.322921,-0.00340272433489394,0.0069239765931178,7.0201572205107e-05,0.0191326532512903
00:00:30.327891,-0.00343041406335863,0.00720537514468347,9.20493319862585e-05,0.0191326532512903
00:00:30.332863,-0.00334262817391332,0.00729193796789426,0.000129949906584076,0.0191326532512903
00:00:30.337834,-0.00335538021454845,0.00723045823069404,0.00011541612776397,0.0191326532512903
00:00:30.342805,-0.00348879908300627,0.00715333153793151,0.000121095587399384,0.0191326532512903
00:00:30.347777,-0.00350669471761946,0.00689795954803001,6.68049248240252e-05,0.0191326532512903
00:00:30.352747,-0.00342195200747823,0.00698479719852396,3.15245550401728e-05,0.0191326532512903
00:00:30.357719,-0.00345954103654039,0.0072789689853649,-3.36020430714142e-05,0.0191326532512903
00:00:30.362690,-0.00350282350862422,0.00711750291272406,-0.000151572727844792,0.0191326532512903
00:00:30.367661,-0.00340759375753085,0.00707379592502681,-0.00019102323835516,0.0191326532512903
00:00:30.372631,-0.0034710306374576,0.00695579011066633,-0.000240067637027057,0.0191326532512903
00:00:30.377602,-0.00348714892152422,0.00701280563444699,-0.00023948469113296,0.0191326532512903
00:00:30.382574,-0.0034097001844163,0.0070595289509364,-0.000181909260241246,0.0191326532512903
00:00:30.387544,-0.00317741859634927,0.00701983716771537,-0.00018575465093688,0.0191326532512903
00:00:30.392515,-0.00317005715179326,0.00708663134153343,-0.000224004401868846,0.0191326532512903
00:00:30.397487,-0.00337891084402771,0.00696125211015336,-0.000173638833236495,0.0191326532512903
00:00:30.402457,-0.00338331833836157,0.00686767786698339,-0.00010834222025908,0.0191326532512903
00:00:30.407429,-0.003259458303039,0.0068959664567155,-0.000100061104026617,0.0191326532512903
00:00:30.412400,-0.00348068099885199,0.00710464417230688,-4.91858258060286e-05,0.0191326532512903
00:00:30.417370,-0.00347037358953299,0.00722119996524196,-5.01599160228898e-05,0.0191326532512903
00:00:30.422342,-0.00334376796623754,0.00718712820452727,-0.000120443100101486,0.0191326532512903
00:00:30.427313,-0.00345698889779021,0.00699296105751394,-1.68509711734501e-05,0.0191326532512903
00:00:30.432283,-0.00354996749552842,0.00690932351584722,8.05064396106323e-05,0.0191326532512903
00:00:30.437255,-0.00346491358835584,0.00691649632118458,2.87747740290495e-05,0.0191326532512903
00:00:30.442226,-0.00348051120564541,0.00694906737071139,3.89098061212978e-05,0.0191326532512903
00:00:30.447198,-0.00338625078504287,0.00691273031291613,5.7214526719411e-05,0.0191326532512903
00:00:30.452169,-0.00331067199644516,0.00723472683310093,-2.7249371047502e-05,0.0191326532512903
00:00:30.457139,-0.0032723924597402,0.00716445427555289,-2.01278199928433e-05,0.0191326532512903
00:00:30.462111,-0.00342501023086855,0.00704624658201862,6.88017358262701e-05,0.0191326532512903
00:00:30.467082,-0.00350693280440994,0.0069634665303745,4.47824275977134e-05,0.0191326532512903
00:00:30.472052,-0.00331693370183606,0.00717595206241524,-4.30164204394198e-05,0.0191326532512903
00:00:30.477024,-0.00316082409726796,0.00717202557950914,-4.55804880805745e-05,0.0191326532512903
00:00:30.481995,-0.00327084269177318,0.00713237702619739,-6.30945460043006e-05,0.0191326532512903
00:00:30.486966,-0.00342410342209689,0.00699381876192214,-8.68206911578993e-05,0.0191326532512903
00:00:30.491937,-0.0034421424379438,0.00706619766738772,-9.45975175114701e-05,0.0191326532512903
00:00:30.496907,-0.0033236911656352,0.00727509290340067,-0.000113678767172479,0.0191326532512903
00:00:30.501878,-0.00314347299464634,0.00739204369778378,-1.42033570248318e-05,0.0191326532512903
00:00:30.506849,-0.00333772459475516,0.00698715540839058,-1.32191622881561e-05,0.0237515155692453
00:00:30.511820,-0.00342339149858526,0.00681069712670094,-4.02818388748233e-05,0.0293367356061935
00:00:30.516791,-0.00336341647793148,0.00700179986057804,-0.000126274048920806,0.0293367356061935
00:00:30.521764,-0.00338989824645149,0.00711970348442511,-0.000168746597252672,0.0293367356061935
00:00:30.526734,-0.00330814114859829,0.00729033399511887,-0.000138147454546974,0.0293367356061935
00:00:30.531704,-0.00346025057310239,0.00701100576963036,-0.000124191369760328,0.0497448965907097
00:00:30.536676,-0.00338787146634865,0.00672125519898332,-4.91193291561651e-05,0.0497448965907097
00:00:30.541647,-0.00349193977367723,0.00680587732902896,-6.14038170380234e-05,0.0497448965907097
00:00:30.546618,-0.00352512883402306,0.00683959382122899,-8.11326485212851e-05,0.0497448965907097
00:00:30.551590,-0.00330065325143344,0.00694850581320203,-3.67434861029399e-05,0.0558957502493154
00:00:30.556560,-0.00324886682373045,0.00711954513749265,9.43410238857903e-06,0.0701530575752258
00:00:30.561531,-0.00337241727001002,0.00736897752807639,3.30067366717948e-06,0.0701530575752258
00:00:30.566503,-0.00332410672562662,0.00710008465943451,-1.8939805826182e-05,0.0701530575752258
00:00:30.571473,-0.00343615388075009,0.00681575457565495,-8.30908086466709e-06,0.0701530575752258
00:00:30.576444,-0.00354861275949278,0.00686407771616372,4.56831860529272e-05,0.0854591801762581
00:00:30.581416,-0.00349289356792502,0.00700360945978038,-3.06733850949678e-05,0.0854591801762581
00:00:30.586386,-0.0032966677977271,0.00714478483193516,-4.70974039806013e-05,0.0854591801762581
00:00:30.591358,-0.00322391010825106,0.0069792962398123,1.19867804269332e-05,0.0886988563070998
00:00:30.596329,-0.00329385183202839,0.00685653942435985,8.09418840200789e-05,0.0905612260103226
00:00:30.601299,-0.00347320615169632,0.00682686264815489,3.70135879197642e-05,0.120147325280972
00:00:30.606272,-0.00339870067943755,0.00700030256571198,-1.42520623131248e-05,0.156071424484253
00:00:30.611242,-0.00338946788481399,0.00720643821533156,-0.000101114334065745,0.156071424484253
00:00:30.616216,-0.00325807701507651,0.00744622689840944,-0.000103765166873092,0.156071424484253
00:00:30.621184,-0.00340166808712738,0.0074350505812598,-8.18899933183372e-05,0.156071424484253
00:00:30.626156,-0.0035843784284714,0.00732292722216691,-0.000193813173669554,0.156071424484253
00:00:30.631127,-0.00371028788641065,0.0074649574862053,-0.000213682401665621,0.156071424484253
00:00:30.636098,-0.00365087882831051,0.00771827477034402,-0.000255200892188686,0.15635613387159
00:00:30.641069,-0.00367182253438241,0.00776050515718348,-0.000267328448933555,0.157142862677574
00:00:30.646040,-0.00362457663973915,0.00774639690697974,-0.000217197440040726,0.157142862677574
00:00:30.651011,-0.00373127752940524,0.00742608921261003,-0.00023144514818353,0.157142862677574
00:00:30.655982,-0.00398674119482362,0.00736547682296347,-0.000157748639061091,0.157142862677574
00:00:30.660952,-0.00390557496041369,0.00746806265318379,-0.000178940105230874,0.16198240353721
00:00:30.665923,-0.00370989305032143,0.00766718000018764,-0.00015998555781306,0.167857140302658
00:00:30.670895,-0.00374099906622324,0.00787398646528486,-0.000119945191046958,0.167857140302658
00:00:30.675865,-0.00373107879437589,0.00784093534139842,-0.000119220480396998,0.167857140302658
00:00:30.680836,-0.00370353541881099,0.0078224035461297,-0.000132590689561641,0.169295744748597
00:00:30.685808,-0.00362764956956977,0.00792958998760904,-0.000161655217827117,0.173214286565781
00:00:30.690778,-0.00375169540199508,0.0077617342525565,-0.000211157103852334,0.173214286565781
00:00:30.695750,-0.00378227789939978,0.00770878612286044,-0.000182510464445653,0.173214286565781
00:00:30.700721,-0.00392996921479016,0.00780554783319995,-0.000191872519686265,0.173214286565781
00:00:30.705691,-0.00363528853327807,0.00804417602006188,0.000317357655640678,0.173536834710079
00:00:30.710664,-0.00384247282192926,0.00799070140386852,0.000991932269899801,0.174285709857941
00:00:30.715634,-0.00404305369718045,0.00784136213352229,0.00141002031335927,0.174285709857941
00:00:30.720605,-0.0037123466724772,0.00821532071420445,0.00120008538401674,0.174285709857941
00:00:30.725577,-0.00505591555880622,0.00899940225078529,0.000649525653121252,0.174285709857941
00:00:30.730547,-0.00417600120468915,0.0078748785851969,-0.000531140427322736,0.174285709857941
00:00:30.735519,-0.00488903829752757,0.00849439599739011,-0.00224817396379078,0.174285709857941
00:00:30.740490,-0.00280645052503061,0.00924555356715377,-0.00350033387516308,0.174285709857941
00:00:30.745460,-0.00361611458445044,0.00835382125864999,-0.00337514473133436,0.174285709857941
00:00:30.750432,-0.00540106369574764,0.00746414200923973,-0.00247223212714247,0.174285709857941
00:00:30.755403,-0.00476159459005514,0.00883011933263162,-0.00148465668093632,0.174285709857941
00:00:30.760373,-0.00338282555369965,0.00883815189752091,-0.000743667401406424,0.174285709857941
00:00:30.765345,-0.00444544618537316,0.0085705970758547,-0.000385248245716719,0.174285709857941
00:00:30.770316,-0.00405106193469918,0.00927675393901788,7.60956823063865e-05,0.174285709857941
00:00:30.775287,-0.00365772549325486,0.00875267508645985,0.000557737542056921,0.174285709857941
00:00:30.780259,-0.00564991537543479,0.00870344045721847,0.000690434558421003,0.174285709857941
00:00:30.785228,-0.00418497680517672,0.00812718393943656,0.000666164939944956,0.174285709857941
00:00:30.790199,-0.00427964798487496,0.00898725665518762,0.00040712691020951,0.174285709857941
00:00:30.795170,-0.00588985899902198,0.0091003387400574,4.02410155903769e-05,0.174285709857941
00:00:30.800141,-0.0028418590321183,0.00854793444792106,-0.000179282855028051,0.174285709857941
