timestamp,accelerometer_m_s2_1,accelerometer_m_s2_2,accelerometer_m_s2_3,gyro_rad_1,gyro_rad_2,gyro_rad_3
00:00:20.264700,0.22434189915657,-0.0299054589122534,-9.72336864471436,0.000576860329601914,-0.00396960927173495,0.000948193715885282
00:00:20.269226,0.18059404194355,-0.0453618355095387,-9.73005199432373,0.00150852545630187,-0.00144292553886771,-0.000648092885967344
00:00:20.273703,0.200647816061974,-0.0359349697828293,-9.736891746521,0.000233139042393304,-0.00187317456584424,-0.00282635446637869
00:00:20.278206,0.177530631422997,0.00500107277184725,-9.67763519287109,-8.99588121683337e-05,-0.00240520923398435,-0.00248945644125342
00:00:20.282708,0.217700481414795,-0.0376284085214138,-9.74610042572021,0.00108957500196993,-0.00173932081088424,-0.00162938435096294
00:00:20.287211,0.18820384144783,-0.0232954490929842,-9.74856185913086,0.00118151493370533,-0.00219304813072085,-2.74866233667126e-05
00:00:20.291713,0.214648440480232,-0.0391635224223137,-9.69207096099854,-8.33049125503749e-05,-0.00262934691272676,-0.00147025007754564
00:00:20.296223,0.203094184398651,-0.0398350246250629,-9.70655536651611,0.00311123812571168,-0.00281106494367123,-0.00103745167143643
00:00:20.300719,0.183127596974373,-0.0326624438166618,-9.77449989318848,0.00193964748177677,-0.000791487982496619,-0.00253292988054454
00:00:20.305226,0.168226912617683,-0.00991207547485828,-9.76729965209961,0.0014066529693082,-0.00296184490434825,-0.00217460328713059
00:00:20.309724,0.204872146248817,-0.0063139395788312,-9.73442459106445,0.000791383092291653,-0.0022834634874016,-0.00110396556556225
00:00:20.314260,0.178504452109337,-0.0294173378497362,-9.71485710144043,0.0017601375002414,-0.0025611266028136,-0.00312724453397095
00:00:20.318730,0.188076168298721,-0.0520947687327862,-9.761061668396,-0.000398497999412939,-0.00261190044693649,0.000563448644243181
00:00:20.323234,0.193720072507858,-0.0290694143623114,-9.74788665771484,0.000396762479795143,-0.0022610779851675,-0.00201390637084842
00:00:20.327768,0.173906922340393,-0.0428432039916515,-9.72942924499512,0.000785580952651799,-0.00108273222576827,0.000880820327438414
00:00:20.332239,0.167304307222366,-0.0771796479821205,-9.72175884246826,0.00101510668173432,-0.00201771454885602,-0.000614472024608403
00:00:20.336742,0.186663702130318,-0.0200743228197098,-9.79289531707764,0.00113007065374404,-0.00277993804775178,-0.00200177077203989
00:00:20.341244,0.217736005783081,-0.00593313621357083,-9.73416996002197,-0.000332743336912245,-0.00257007963955402,-0.000465054414235055
00:00:20.345747,0.209166705608368,-0.0353620946407318,-9.71524333953857,0.00263936421833932,-0.000879984523635358,-0.00092321599368006
00:00:20.350250,0.231645002961159,-0.0285084955394268,-9.7871789932251,0.00136136799119413,-0.00109077745582908,-0.00224378355778754
00:00:20.354752,0.207521349191666,-0.0413537994027138,-9.78954792022705,8.68519055075012e-06,0.000833034107927233,-0.00149515375960618
00:00:20.359262,0.191474139690399,-0.0447567775845528,-9.77807331085205,-0.000357491575414315,-0.000979588716290891,-0.000677971867844462
00:00:20.363759,0.18644192814827,-0.0557829812169075,-9.7079963684082,-0.00094273523427546,-0.00323466933332384,-0.000710210297256708
00:00:20.368264,0.200886726379395,-0.0468922071158886,-9.76221370697021,0.000823945971205831,-0.00282543385401368,-0.00109964609146118
00:00:20.372763,0.206599831581116,-0.0279032550752163,-9.76543426513672,-0.000378028984414414,-0.00307885673828423,-0.0020376150496304
00:00:20.377266,0.192035719752312,-0.0286441147327423,-9.77181529998779,0.00131911598145962,-0.00234580971300602,-0.00104660773649812
00:00:20.381769,0.215459495782852,-0.0286271665245295,-9.73099231719971,0.0027426693122834,-0.00189929665066302,-0.00259344023652375
00:00:20.386272,0.173970922827721,-0.0393990278244019,-9.77617931365967,-5.00766836921684e-05,-0.00277231214568019,-0.000289411720586941
00:00:20.390805,0.200176283717155,-0.0311250668019056,-9.8078670501709,0.000132806002511643,-0.00379570201039314,-0.00146997766569257
00:00:20.395277,0.179029762744904,-0.0327340289950371,-9.76547908782959,-0.000182395058800466,-0.00264289160259068,-0.00206620944663882
00:00:20.399779,0.188482686877251,-0.0289187245070934,-9.7848424911499,-0.000624744570814073,-0.0024134237319231,-0.00153382658027112
00:00:20.404282,0.142320737242699,-9.94812216958962e-05,-9.7940616607666,0.00182510516606271,-0.0019440472824499,-0.00281289033591747
00:00:20.408786,0.247323796153069,0.0382922105491161,-9.71907234191895,0.00046384715824388,-0.00385254714637995,0.000987243605777621
00:00:20.413288,0.239019766449928,-0.120586171746254,-9.74901866912842,0.0023767170496285,-0.00195180275477469,0.00574437994509935
00:00:20.417791,0.10720881074667,0.0691056400537491,-9.67369079589844,0.00349229271523654,-0.00345409195870161,0.0123637113720179
00:00:20.422315,0.10382291674614,0.0562164895236492,-9.80908584594727,-0.000987892388366163,0.000770497834309936,0.0183694269508123
00:00:20.426797,0.23979514837265,0.0480126403272152,-9.72699069976807,-0.000463914417196065,-0.00169870362151414,0.0228662006556988
00:00:20.431300,0.266116887331009,-0.188326075673103,-9.76324272155762,0.00107772985938936,-0.00213827565312386,0.0248955599963665
00:00:20.435815,0.159187853336334,-0.0226917583495378,-9.76145362854004,0.00096713233506307,-5.69070507481229e-05,0.0255252290517092
00:00:20.440305,0.086836151778698,0.0269275717437267,-9.70217227935791,0.00440961355343461,-0.00041408694232814,0.0266702938824892
00:00:20.444807,0.180933952331543,0.0653019621968269,-9.81210517883301,0.000863823166582733,-0.00124860345385969,0.0332629829645157
00:00:20.449310,0.315339207649231,-0.186038434505463,-9.85831546783447,-0.00314920232631266,-0.000202911644009873,0.0386245585978031
00:00:20.453814,0.0758815035223961,-0.160236448049545,-9.63195610046387,0.00138908985536546,0.00197991356253624,0.0360318459570408
00:00:20.458315,0.185695171356201,0.125678583979607,-9.7486572265625,0.011402290314436,-0.000776170112658292,0.0304597523063421
00:00:20.462818,0.367768228054047,0.0367660187184811,-9.79051399230957,-0.00456966320052743,-0.0054175304248929,0.0258234925568104
00:00:20.467322,0.142169520258904,-0.372707307338715,-9.83282852172852,0.00458102347329259,-0.00168025295715779,0.0178542211651802
00:00:20.471824,0.075675830245018,-0.211060523986816,-9.68549823760986,0.00558136589825153,0.00217712577432394,0.00826564896851778
00:00:20.476327,0.150491207838058,0.105194538831711,-9.6657075881958,0.0156867559999228,-0.00246176426298916,0.000131539214635268
00:00:20.480855,0.310067743062973,-0.0900761783123016,-9.95329284667969,-0.00111534877214581,0.00113558431621641,-0.00614718813449144
00:00:20.485333,0.328881084918976,-0.134049728512764,-9.74693965911865,-0.00177555473055691,-0.00173511158209294,-0.0144603671506047
00:00:20.489834,0.0028585153631866,-0.237875133752823,-9.65845775604248,0.0121080223470926,0.00265060970559716,-0.0186183024197817
00:00:20.494337,0.17734283208847,0.151044085621834,-9.71979427337646,0.00671641202643514,-0.00248574162833393,-0.0251952055841684
00:00:20.498841,0.396460562944412,0.174316391348839,-9.84008979797363,0.000788275152444839,-0.00176146649755538,-0.0254859682172537
00:00:20.503343,0.170328333973885,-0.176755338907242,-9.74124908447266,-0.00597262382507324,-0.000437650887761265,-0.0301848407834768
00:00:20.507846,0.126241639256477,-0.122699588537216,-9.67661380767822,0.0109781082719564,0.00197389535605907,-0.0386768169701099
00:00:20.512349,0.236711665987968,0.107312954962254,-9.72614192962646,-0.000601041538175195,-0.00813847035169601,-0.0393870212137699
00:00:20.516851,0.31206339597702,0.0265681594610214,-9.87556648254395,-0.00323195708915591,0.00228745280764997,-0.0419246330857277
00:00:20.521353,0.279715478420258,-0.0664044469594955,-9.53626346588135,-0.0148133877664804,-0.0044048810377717,-0.0436330065131187
00:00:20.525863,0.102410987019539,-0.0381245240569115,-9.61002349853516,0.00805379264056683,0.000312492251396179,-0.0475275479257107
00:00:20.530360,0.190879061818123,-0.124831296503544,-9.75598526000977,-0.0101407011970878,-0.00613117311149836,-0.0471953265368938
00:00:20.534863,0.396409034729004,0.111023299396038,-9.88620853424072,-0.000640436715912074,-0.00379611179232597,-0.0488979257643223
00:00:20.539367,0.249925866723061,-0.0330986715853214,-9.69946670532227,-0.0146702965721488,-0.00954131688922644,-0.0469951815903187
00:00:20.543867,0.0148980738595128,-0.143161326646805,-9.82215309143066,-0.00131216121371835,0.00242775306105614,-0.0455765947699547
00:00:20.548370,0.306603699922562,-0.0976782217621803,-9.51674270629883,-0.00513315014541149,-0.0134144639596343,-0.0462849847972393
00:00:20.552873,0.330783486366272,0.0724828913807869,-10.0716648101807,0.000280684005701914,-0.00145019637420774,-0.0442830063402653
00:00:20.557390,0.2972811460495,-0.0894444584846497,-9.36796379089355,-0.0188180524855852,-0.00832630414515734,-0.0425643660128117
00:00:20.561914,0.00357523816637695,-0.00519779371097684,-9.84488677978516,0.00929916836321354,-0.00597235932946205,-0.0410665348172188
00:00:20.566389,0.259227216243744,-0.153255864977837,-9.87440490722656,-0.00820712465792894,-0.00765841919928789,-0.0384066514670849
00:00:20.570885,0.306262403726578,0.182096809148788,-9.86328315734863,-0.00483721634373069,-0.00934635382145643,-0.0333478078246117
00:00:20.575396,0.162032455205917,-0.176818981766701,-9.53600883483887,-0.00160725461319089,-0.0124831907451153,-0.0278327632695436
00:00:20.579889,-0.0670152902603149,-0.0722802877426147,-10.0044145584106,0.00917736161500216,-0.00239281728863716,-0.0275253858417273
00:00:20.584395,0.281017065048218,-0.120822384953499,-9.83598327636719,-0.00270094745792449,-0.00642219977453351,-0.0197581183165312
00:00:20.588895,0.316928416490555,0.161920875310898,-9.62703037261963,0.00893091224133968,-0.0132826203480363,-0.0182359367609024
00:00:20.593421,0.0584963895380497,-0.131227776408195,-9.78252696990967,0.00471839960664511,-0.00324310292489827,-0.00851911120116711
00:00:20.597901,0.00787112209945917,0.0310079660266638,-9.98554801940918,0.00410817563533783,0.00393154239282012,-0.00723793357610703
00:00:20.602419,0.289353430271149,-0.112235844135284,-9.60703754425049,0.00505350017920136,-0.0134979831054807,0.00111593236215413
00:00:20.606906,0.190509125590324,0.0797085389494896,-9.93894958496094,0.00503726582974195,-0.00560034159570932,0.00525345001369715
00:00:20.611409,0.0951873287558556,0.019711758941412,-9.69627475738525,0.00114502140786499,0.00618619518354535,0.0119256563484669
00:00:20.615912,0.034906905144453,0.139499589800835,-9.78458976745605,0.00816372036933899,-0.000411110988352448,0.017770329490304
00:00:20.620418,0.112538814544678,-0.149490222334862,-9.74658298492432,-0.00116250559221953,-0.00124312750995159,0.024142587557435
00:00:20.624915,0.250899791717529,0.288369119167328,-9.76862239837646,0.00094168318901211,0.00335863628424704,0.0318337716162205
00:00:20.629421,0.0145218083634973,-0.0195086654275656,-9.64180374145508,-0.00310543901287019,0.00642666360363364,0.0360378324985504
00:00:20.633922,-0.00343982176855206,0.217105239629745,-9.78156185150146,-0.00527338264510036,0.00498300883919001,0.0437361188232899
00:00:20.638435,0.223808467388153,-0.0299766659736633,-9.66597938537598,-0.00269446079619229,0.00116210442502052,0.0489686131477356
00:00:20.642929,0.110475100576878,0.054984662681818,-9.97421741485596,-0.00866392720490694,0.00438278028741479,0.0527131743729115
00:00:20.647438,0.160248667001724,0.0622456036508083,-9.70217990875244,0.00113550177775323,0.000831502373330295,0.0578542612493038
00:00:20.651938,0.0643846318125725,-0.000569478725083172,-10.0284605026245,-0.0100192837417126,0.00260090874508023,0.0619130469858646
00:00:20.656444,0.31642746925354,-0.0070505253970623,-9.47169208526611,-0.000228428558330052,-0.00291053927503526,0.060035839676857
00:00:20.660939,0.248338162899017,-0.0566362403333187,-9.73945808410645,0.00221519195474684,-0.00632478622719646,0.0615060217678547
00:00:20.665455,0.15792016685009,-0.000456289068097249,-9.99992084503174,-0.000569139374420047,0.0017714046407491,0.0633081719279289
00:00:20.669944,0.236797571182251,-0.107968688011169,-9.71115970611572,0.00329912570305169,-0.00639343680813909,0.0559844002127647
00:00:20.674450,0.225499480962753,-0.258034586906433,-9.97396469116211,0.00809931755065918,-0.00153667281847447,0.054742231965065
00:00:20.678951,0.376104891300201,-0.221809342503548,-9.5119743347168,0.00916533172130585,-0.0038659917190671,0.0510081611573696
00:00:20.683454,0.240804195404053,-0.156073793768883,-9.89464378356934,0.01025356259197,-0.00106213300023228,0.0427568666636944
00:00:20.687963,0.263887763023376,-0.234490305185318,-9.71847248077393,0.00993678346276283,-0.00114585005212575,0.0367356389760971
00:00:20.692475,0.276855528354645,-0.292318969964981,-9.77460670471191,0.0123041803017259,-0.00438344990834594,0.0290556028485298
00:00:20.696961,0.341506719589233,-0.160991415381432,-9.72378444671631,0.00600357865914702,-0.000999998301267624,0.0209593512117863
00:00:20.701465,0.263944417238235,-0.162719503045082,-9.66031742095947,0.0152229787781835,-0.000587712856940925,0.0123408827930689
00:00:20.705967,0.198610678315163,-0.237216085195541,-9.7643461227417,0.000592759170103818,0.00491361739113927,0.0043076598085463
00:00:20.710473,0.29596146941185,-0.0109169473871589,-9.4260139465332,0.0121057145297527,-0.00629685539752245,-0.00373013806529343
00:00:20.714973,0.211159914731979,-0.0650471672415733,-9.75089645385742,0.00631345948204398,-0.00321419211104512,-0.0137624302878976
00:00:20.719478,0.20330011844635,0.0450726896524429,-9.60352802276611,0.00231871125288308,-0.00412648543715477,-0.0202766619622707
00:00:20.723998,0.109735615551472,0.0468282103538513,-9.6837329864502,0.00666628684848547,-0.00908553041517735,-0.028933372348547
00:00:20.728484,0.153392359614372,0.0663946196436882,-9.68637084960938,0.00233329460024834,-0.00908229872584343,-0.0338334329426289
00:00:20.732983,0.148710161447525,0.206315979361534,-9.45921993255615,0.010392002761364,-0.014348185621202,-0.0400714911520481
00:00:20.737494,0.0576764531433582,0.157907024025917,-9.82592678070068,0.00498792575672269,-0.0124092362821102,-0.0429913587868214
00:00:20.741989,0.053841732442379,0.15618160367012,-9.83143711090088,-0.00220912112854421,-0.00495918327942491,-0.0448540337383747
00:00:20.746493,0.198624476790428,0.189556077122688,-9.54058170318604,9.87111798167462e-06,-0.0129989990964532,-0.0424582660198212
00:00:20.750994,0.0477692000567913,0.205678910017014,-9.83124351501465,0.00111382675822824,-0.00795133784413338,-0.0447648614645004
00:00:20.755511,0.175435155630112,0.0433065332472324,-9.68092823028564,-0.00930798705667257,-0.000366562977433205,-0.0451240688562393
00:00:20.760000,0.22948282957077,0.227896511554718,-9.66427421569824,-0.00837490893900394,-0.00555737037211657,-0.0413963682949543
00:00:20.764503,0.131817236542702,-0.0474855341017246,-9.72164726257324,-0.0158819407224655,0.00258055049926043,-0.0360596962273121
00:00:20.769002,0.168970629572868,0.0850018933415413,-9.7190055847168,-0.0245154239237309,0.00933485850691795,-0.030850226059556
00:00:20.773509,0.313574701547623,-0.0298652332276106,-9.65192699432373,-0.0121124451979995,0.00277848192490637,-0.0288456920534372
00:00:20.778010,0.288140386343002,-0.13776133954525,-9.9430685043335,-0.0296894367784262,0.00407235464081168,-0.0253488644957542
00:00:20.782513,0.304669409990311,-0.0487648770213127,-9.7236385345459,-0.019774179905653,0.00473494967445731,-0.0187644828110933
00:00:20.787023,0.254913181066513,-0.107059068977833,-9.56432342529297,-0.014418669976294,-0.00366767938248813,-0.0173452496528625
00:00:20.791519,0.255191206932068,-0.240177407860756,-9.95454502105713,-0.0107336984947324,0.00335386372171342,-0.0175835806876421
00:00:20.796029,0.388052850961685,-0.185484260320663,-9.74308300018311,-0.0136799532920122,0.00435996288433671,-0.0140420664101839
00:00:20.800525,0.321983337402344,-0.308010995388031,-9.64355564117432,0.00248292787000537,-0.0051575000397861,-0.0144953429698944
00:00:20.805027,0.166827127337456,-0.34993451833725,-9.89504432678223,0.00159593566786498,0.00176767481025308,-0.0172621086239815
00:00:20.809529,0.392232120037079,-0.346157282590866,-9.83711528778076,0.00910655129700899,0.00278604100458324,-0.0164785776287317
00:00:20.814060,0.347048729658127,-0.176018387079239,-9.80706310272217,0.0134966522455215,-0.00389820942655206,-0.0175296943634748
00:00:20.818546,0.154155001044273,-0.340668737888336,-9.7964448928833,0.0107143009081483,-0.00121202564332634,-0.0180033780634403
00:00:20.823042,0.20550225675106,-0.214140117168427,-9.68603897094727,0.0164104718714952,6.7699518695008e-05,-0.0210579410195351
00:00:20.827564,0.265355557203293,-0.187427699565887,-9.83928871154785,0.0119519336149096,-0.00520145846530795,-0.0185076836496592
00:00:20.832043,0.122036650776863,0.057111993432045,-9.87991905212402,0.0160434581339359,-0.00374074536375701,-0.0229837819933891
00:00:20.836546,0.116888277232647,0.0294451825320721,-9.62854099273682,0.0162465050816536,-0.0081917280331254,-0.0201788861304522
00:00:20.841052,0.00475933728739619,0.165595233440399,-9.82524490356445,0.0129275340586901,-0.0125326840206981,-0.0173697881400585
00:00:20.845545,0.11707317084074,0.292828559875488,-9.69808387756348,0.0210524331778288,-0.0128567954525352,-0.0135763082653284
00:00:20.850055,0.0896021351218224,0.334413945674896,-9.4863338470459,0.0187475215643644,-0.017553236335516,-0.00895168446004391
00:00:20.854558,0.0153813064098358,0.378565400838852,-9.81531429290771,0.0143133131787181,-0.0120071042329073,-0.00598909379914403
00:00:20.859061,-0.0173721741884947,0.331994950771332,-9.76044464111328,0.00424700044095516,-0.0103224935010076,0.00304140686057508
00:00:20.863562,0.0593724474310875,0.419661402702332,-9.37502098083496,0.0144288931041956,-0.0164504870772362,0.00939474906772375
00:00:20.868065,0.101325802505016,0.359236568212509,-9.77112007141113,-0.002436543116346,-0.00586650567129254,0.0168998669832945
00:00:20.872568,0.125225871801376,0.210105806589127,-9.76384925842285,-0.00465127639472485,-0.0115222483873367,0.0266030952334404
