timestamp,accelerometer_m_s2_1,accelerometer_m_s2_2,accelerometer_m_s2_3,gyro_rad_1,gyro_rad_2,gyro_rad_3
00:00:18.408087,-0.131511926651001,-0.0545306652784348,-9.79617977142334,0.000451700441772118,-0.00157193967606872,-0.00229288800619543
00:00:18.412588,-0.151800185441971,-0.0392932072281837,-9.79696846008301,0.00118157838005573,-0.00191890890710056,-0.00207967404276133
00:00:18.417088,-0.159327372908592,-0.0233383756130934,-9.79422378540039,0.00125395227223635,-0.00256047258153558,-0.00216937717050314
00:00:18.421592,-0.138703376054764,-0.052741102874279,-9.80611896514893,0.000164403638336807,-0.000972352514509112,-0.00145790295209736
00:00:18.426097,-0.129233777523041,-0.0401854179799557,-9.82603931427002,0.00251922523602843,-0.00310261570848525,-0.00214550411328673
00:00:18.430596,-0.125304892659187,-0.0146289030089974,-9.8019905090332,-0.000521402747835964,-0.00228442205116153,-0.000518985441885889
00:00:18.435112,-0.121231220662594,0.00969972740858793,-9.77611255645752,-0.00096532329916954,-0.000308500049868599,-0.0020689454395324
00:00:18.439603,-0.138785243034363,-0.017029931768775,-9.79858303070068,0.000380030949600041,-0.000941195583436638,-0.000546073890291154
00:00:18.444137,-0.124178379774094,-0.00972890388220549,-9.81189441680908,0.00119463342707604,-0.0030386543367058,-0.00212361733429134
00:00:18.448608,-0.139019638299942,-0.00850664917379618,-9.75981903076172,0.0023005441762507,-0.00222411006689072,-0.00383046315982938
00:00:18.453113,-0.118804134428501,-0.0545370168983936,-9.78571319580078,-5.91734751651529e-05,-0.00113511760719121,-0.00194907921832055
00:00:18.457613,-0.128784522414207,-0.0325968973338604,-9.78516864776611,0.00148314342368394,-0.00279663526453078,-0.000886041671037674
00:00:18.462116,-0.138071581721306,-0.0184222739189863,-9.79853343963623,0.000226075382670388,-0.0011725234799087,-0.00103035883512348
00:00:18.466627,-0.138867393136024,-0.0395913831889629,-9.78058528900146,0.00102958607021719,-0.00243279803544283,0.000343660707585514
00:00:18.471121,-0.128488853573799,-0.013214367441833,-9.80395030975342,0.00112673686817288,-0.00309456093236804,-0.000807999807875603
00:00:18.475633,-0.119234256446362,-0.0327958017587662,-9.80324554443359,0.000609697366598994,-0.00205106055364013,-0.00162320153322071
00:00:18.480163,-0.141732856631279,0.00514150923117995,-9.76141548156738,0.00188193831127137,-0.00037971293204464,-0.00271531753242016
00:00:18.484641,-0.130826860666275,-0.00536513514816761,-9.74163627624512,0.000948424974922091,-0.00136147753801197,-0.000822299160063267
00:00:18.489139,-0.176900580525398,-0.0285952743142843,-9.76262474060059,0.00354168727062643,-0.000312940799631178,-0.000861119013279676
